timestamp,x,y,z
1779768962079,-0.9557355944093316,-9.548675355640054,-1.1001344207327812
1779768962095,-0.761655403137207,-9.625439446368812,-1.1510112060111015
1779768962112,-0.8234558796204626,-9.637411039191484,-1.2904735988456755
1779768962129,-0.9430164711549878,-9.642649524366854,-1.1484669283557682
1779768962145,-0.9162312670167535,-9.669584293043613,-1.0920536978688091
1779768962162,-0.8930373653687537,-9.598355624610186,-1.2253815334711222
1779768962179,-0.8439562313355505,-9.585037877875566,-1.2372024657767264
1779768962195,-0.8894459167480468,-9.611372927093505,-1.2304685544118283
1779768962211,-0.9754876850403845,-9.604191491156817,-1.2401955831781029
1779768962229,-0.9775824653625488,-9.539846737018227,-1.177496696550399
1779768962245,-0.9829694921631366,-9.55062064448893,-1.1725589478872716
1779768962261,-1.0372879423279315,-9.616311552539468,-1.1673216317556798
1779768962278,-1.0235214289125054,-9.692926590186357,-1.1857272031486035
1779768962295,-0.9856630420960485,-9.65821066611409,-1.1915629235647618
1779768962311,-0.8789713575500995,-9.641450669971109,-1.0561407460317016
1779768962328,-1.0720037933349609,-9.839271582141517,-1.3184554654225706
1779768962345,-1.4312838260926306,-9.731682729560136,-1.465998288860172
1779768962362,-1.4944308218140154,-9.564088028827308,-1.3732234129205345
1779768962379,-1.055394092382863,-9.478794594684242,-1.1866253210321067
1779768962395,-0.4182371755737811,-9.52518225184977,-1.264286798992008
1779768962412,-0.314239040960744,-9.517401096454263,-1.284487729369104
1779768962428,-0.7249942632813006,-9.369110231128335,-1.284936934441328
1779768962445,-0.8559272031037136,-9.377490521460771,-1.1207849215082824
1779768962462,-0.7644986272064969,-9.464729244452714,-1.0766413900077343
1779768962479,-0.6287772840637713,-9.532963407245278,-1.235107612389326
1779768962495,-0.5746085080353542,-9.367015889197587,-1.4257460657097398
1779768962512,-0.5764041592804715,-9.302671719580887,-1.4212567914664744
1779768962528,-0.5656302518097683,-9.416994264331459,-1.400905638963729
1779768962545,-0.5125087928771972,-9.616011692810059,-1.3533213193595408
1779768962562,-0.5585972479004413,-9.606584523773193,-1.2897248993702233
1779768962578,-0.6238392431396991,-9.517550734058021,-1.0393814805410801
1779768962595,-0.8984243191041051,-9.383027112799882,-1.061527699767053
1779768962612,-1.0417770704407245,-9.456199316516518,-0.993143607109785
1779768962629,-1.236306028393656,-9.586084756579995,-0.782453861016035
1779768962645,-1.7088617271974682,-9.459044184553623,-0.7196065058283507
1779768962662,-2.031180979565531,-9.424027816230058,-0.6545134906057268
1779768962678,-2.4549548195436595,-9.512015896284579,-0.7073354916676878
