timestamp,x,y,z
1779770064530,0.1328783382691443,-9.503484799304603,-2.4712641493096945
1779770064546,0.571615792492777,-9.223512842670083,-2.6325737784236667
1779770064563,0.638503691775538,-9.338583575439452,-2.6639973829522727
1779770064580,0.7293336076598614,-9.451112222510575,-2.5592516448423264
1779770064596,0.6590039704253897,-9.370307331958413,-2.5604481611505148
1779770064613,0.5693711919037625,-9.349657927161454,-2.528575351549685
1779770064630,0.4587890392579138,-9.3334970659554,-2.5562586005061863
1779770064646,0.4551975541045889,-9.309704102435708,-2.6117741515010593
1779770064663,0.48168362916577606,-9.291150208613276,-2.6095298797056077
1779770064680,0.5178957466125488,-9.361628350940347,-2.559700265392661
1779770064697,0.5271734607087448,-9.438842523524164,-2.555211429540813
1779770064713,0.5660791280884295,-9.435399689593911,-2.574963008715212
1779770064730,0.6010942543029785,-9.413404130885004,-2.598007491955161
1779770064747,0.5526118168152868,-9.399337027087807,-2.6743226698726414
1779770064763,0.49799401837773616,-9.385271092334388,-2.6813556372493506
1779770064780,0.45295302658081055,-9.417593399268387,-2.5769082975640893
1779770064797,0.5787985070711001,-9.443331651636958,-2.5996535055965184
1779770064813,0.6325182606903835,-9.433604038348793,-2.573765907885134
1779770064830,0.6254854029115289,-9.399336442565918,-2.5757114889949557
1779770064847,0.5900212542878464,-9.358038217493892,-2.5532661406919357
1779770064863,0.5532103306977078,-9.37120515758097,-2.5487764280572534
1779770064880,0.5222353832520544,-9.361629519984126,-2.5921716254085303
1779770064897,0.4887164869446307,-9.384223629108071,-2.589627786144614
1779770064913,0.49111065207216886,-9.383027112799882,-2.610726396013796
1779770064930,0.5452795011658221,-9.398588254547118,-2.5966604612603783
1779770064947,0.5651812294006348,-9.390058911132812,-2.571371413964033
1779770064963,0.5696702844481915,-9.382128118133544,-2.5583529424369336
1779770064980,0.5726632557190955,-9.379584863391518,-2.536655782152712
1779770064997,0.5737108650758862,-9.394250517603755,-2.555211137279868
1779770065013,0.5466262030670419,-9.387066743579506,-2.571820619036257
1779770065030,0.5324107403077185,-9.37748993693888,-2.5812480803340674
1779770065047,0.5434839229859412,-9.40996188147664,-2.573017719866335
1779770065063,0.5409399375915527,-9.420585566821694,-2.5267802848264576
1779770065080,0.5352539278443902,-9.386019280353189,-2.503585871721804
1779770065097,0.5678748158661648,-9.422081942859291,-2.507476741680503
1779770065113,0.5695208295075223,-9.419837378802894,-2.4956550787225362
1779770065130,0.6112695382934064,-9.482984447589516,-2.577656485582888
1779770065147,0.6275801101684569,-9.449315986743569,-2.559101422716677
1779770065163,0.585232887500152,-9.381979065051674,-2.5626930174678564
1779770065180,0.5663783302307128,-9.363424002185463,-2.572419169451296
1779770065197,0.5457283409118652,-9.381679789844155,-2.548627082714438
1779770065213,0.5770026000976562,-9.373149861907958,-2.519896662792563
1779770065230,0.6313210867950693,-9.372701533618569,-2.5275281805843113
1779770065247,0.634164274331741,-9.385869642749428,-2.525881874682009
1779770065263,0.6631938598632812,-9.40442470561564,-2.5330647719234225
1779770065280,0.6549638281891123,-9.394548039245604,-2.563141345757246
1779770065297,0.6648399100372567,-9.397241516113281,-2.5568568586602805
1779770065313,0.6268321048127486,-9.426122158160805,-2.5228894148677585
1779770065330,0.6199488481050357,-9.444527583423257,-2.5372546248286962
1779770065347,0.5994482406616211,-9.412205861011147,-2.5210937636226416
1779770065363,0.5719151042329147,-9.42297918395996,-2.478596684154868
1779770065380,0.5428853725709021,-9.45500221568644,-2.4976006598323583
1779770065397,0.572962530926615,-9.460389753943682,-2.5004437743037937
1779770065413,0.5659294174194336,-9.431658749499917,-2.517502461132407
1779770065430,0.5523126512056217,-9.41056043189168,-2.5026880460992453
1779770065447,0.509815498672612,-9.437045118713378,-2.5073265195548533
1779770065463,0.5126585766114294,-9.434651501575113,-2.503136958910525
1779770065480,0.5193921957153826,-9.427468312072753,-2.507625794762373
1779770065497,0.5520130837371573,-9.437494031524658,-2.487275080651045
1779770065513,0.6058828037537634,-9.439888817706704,-2.4841329832330343
1779770065529,0.616207725347951,-9.429863098254799,-2.4958044240653514
1779770065547,0.6706758131165057,-9.437195340839027,-2.510918406566977
1779770065563,0.6736687113221734,-9.422680493274331,-2.546382226397097
1779770065580,0.6588544058868662,-9.424476144519447,-2.54428729994446
1779770065597,0.6120179089752957,-9.428815635028482,-2.529024556621909
1779770065613,0.625036270904541,-9.41624666083455,-2.5161557226985694
1779770065630,0.617404753112793,-9.42956382304728,-2.5062796408504244
1779770065647,0.6334161228455603,-9.414300202941893,-2.5365058522880077
1779770065663,0.6533180702760816,-9.384972986170649,-2.513013625280559
1779770065680,0.6337154345856979,-9.394400155207514,-2.528276660864055
1779770065697,0.6337152153899893,-9.389909273529053,-2.5004437743037937
1779770065713,0.6073792528565972,-9.408315283313392,-2.5312691206783056
