timestamp,x,y,z
1779770016031,0.012419870879710651,-9.591920623126626,-1.9024923480711877
1779770016047,-0.02289468580598477,-9.548374326866865,-1.962197313579917
1779770016064,-0.0326209108546609,-9.584887655749917,-2.108842457525432
1779770016081,-0.06314714641843457,-9.580845686882734,-2.157324602752179
1779770016097,-0.029328947504027744,-9.594761984032392,-2.068589795983583
1779770016114,0.07855970087468157,-9.58907750865519,-1.9815005644649266
1779770016130,0.048332904915208925,-9.565435351783037,-1.9503763812743127
1779770016147,-0.04055189108359627,-9.535058918219804,-1.979256292669475
1779770016164,-0.06539152324516326,-9.504383209449053,-2.027589384814352
1779770016180,-0.05970551806457806,-9.520542901611327,-2.054823136437684
1779770016197,-0.05985501410444267,-9.509020806121825,-2.032227712139487
1779770016214,-0.0761654535487527,-9.495103339928388,-2.0009534529536963
1779770016231,-0.06314716011816636,-9.508871168518066,-1.983745420782268
1779770016247,0.013916288016503676,-9.54418564300537,-1.989431649725139
1779770016264,0.052822051294310945,-9.561693827167153,-1.984343971197307
1779770016281,0.07242452258791308,-9.553315290400386,-1.9732709346495567
1779770016297,0.09412215322959236,-9.56438730403483,-1.9853914344236254
1779770016314,0.06269820164111442,-9.6028435836792,-1.9861393301814794
1779770016330,0.0535703854435822,-9.603740824779868,-2.0011029444269837
1779770016347,0.06524185824193991,-9.61406640396118,-2.005292797332257
1779770016363,0.038606542869214895,-9.58967489002645,-2.0052932357236743
1779770016380,0.03112469464726746,-9.566032148632406,-1.9943691061273217
1779770016397,-0.012419829780515283,-9.54343803950846,-2.0121767116270957
1779770016414,-0.03187266803693492,-9.540743978118895,-1.983445999444276
1779770016430,-0.026934759543603283,-9.559148234337568,-1.9843436789363622
1779770016447,0.005985431085154414,-9.530570374628901,-1.9699790534973143
1779770016464,-0.008529462145315483,-9.525182836371659,-1.968632168933004
1779770016481,0.007182614113623276,-9.523387769648432,-1.9536681162960827
1779770016497,0.005386871536960825,-9.502138645392655,-1.9815010028563438
1779770016513,0.00912777509833686,-9.508871753039955,-1.9813510729916393
1779770016530,0.009127925795386545,-9.520094573321938,-1.9734201338618993
1779770016547,0.044891198929538946,-9.566931727820634,-1.9572597110472618
1779770016564,0.0677858619026374,-9.615562779998779,-1.989580995067954
1779770016580,0.08634085170361212,-9.619154082489013,-1.9957161368221044
1779770016597,0.1445500119969016,-9.578153963580727,-2.0322281505309046
1779770016614,0.04728560608567204,-9.580098667907714,-1.9795551294855773
1779770016630,0.007930765599804,-9.532065581622719,-1.9735700637266038
1779770016647,0.08215116319512017,-9.522938272315264,-1.9663878971375524
1779770016664,0.12419920198745094,-9.581745850592851,-1.9427447173520922
1779770016681,0.18614929780815728,-9.611523733741045,-1.983446291705221
1779770016697,0.2721907190406229,-9.641900167304277,-1.9859899848386644
1779770016714,0.24630348665541968,-9.600449966540932,-1.9680330339960752
1779770016730,0.17537531727221795,-9.549721649822592,-1.984642661882937
1779770016747,0.05671259702602401,-9.546280569458007,-1.985091866955161
1779770016764,0.017657127645798028,-9.565583820343017,-1.9523210856012998
1779770016780,0.02289458534128498,-9.55690600836873,-1.9587557948239147
1779770016797,0.016310475976928137,-9.575909399524331,-1.969080643352866
1779770016813,-0.019153750278567895,-9.548675355640054,-1.9599530417844653
1779770016830,-0.04010292803996708,-9.509918631744384,-1.929576315960288
1779770016847,-0.0658406632436614,-9.509020221599936,-1.930922762133181
1779770016864,-0.0691324741847784,-9.570072363933921,-1.9838949122555554
1779770016880,-0.06763620146599132,-9.582342647442221,-1.989132228387147
1779770016897,-0.017357898104051125,-9.562142155456542,-2.019807644896954
1779770016914,-0.039354817652981725,-9.532515663477778,-1.903091044616699
1779770016930,-0.14814109072485007,-9.574411854442953,-1.9693799185603855
1779770016947,-0.14559731539301574,-9.590123802837729,-2.0181617773860694
1779770016964,-0.09636658942182548,-9.60867945022583,-2.147299029430747
1779770016980,0.11118057519672438,-9.51276233073771,-2.0374653205320237
1779770016997,0.041449415312055496,-9.456349538642167,-1.8125600020810961
1779770017014,-0.2316389923538081,-9.651476389423012,-1.8653820762082933
1779770017030,-0.1777694550002925,-9.676316231647133,-2.028037859234214
1779770017047,-0.09068038787841796,-9.411907754847407,-2.011129102270305
1779770017064,-0.25034367455746975,-9.48717488501668,-2.027439454949647
1779770017080,-0.41629174059443175,-9.613916181835531,-1.9761134645991025
1779770017097,-0.7133224571228027,-9.725397365680337,-1.76542415689677
1779770017114,-0.8298902235168963,-9.747394093433021,-2.0293848899289966
1779770017130,-0.6051344696044921,-9.522488190460205,-1.9077293719418347
1779770017147,-0.6253355461120605,-9.498247483173012,-1.923141898998618
1779770017164,-0.6501753883361816,-9.566182370758057,-1.9155102350763975
1779770017180,-0.7773673515319823,-9.551518470111489,-1.9945194743834436
1779770017197,-0.912340470123291,-9.572018237304688,-2.0172642440244553
1779770017214,-1.0371382316589355,-9.543585923546551,-2.049136907494813
1779770017230,-1.0712554591856895,-9.584736849102377,-2.118717954851687
1779770017247,-1.0513539501465856,-9.574262801361083,-2.131886648504436
