timestamp,x,y,z
1996277500000,-10.351189483124802,-4.909619640342362,-2.8190934943443433
1996277500016,-9.632517510922042,-4.595415200214487,-2.9770782790888006
1996277500033,-9.160997310911474,-4.51047758549458,-2.952505538193206
1996277500050,-9.535476790454112,-5.134600710874645,-2.9145980486548306
1996277500066,-9.298476651962007,-4.764829445021192,-3.0231666926849385
1996277500083,-9.294650105524735,-4.593007212745736,-2.9930286291008765
1996277500100,-9.350781529418775,-5.173868979894002,-2.9402291471676274
1996277500116,-9.318146224057365,-5.8452349678743385,-2.87253639429141
1996277500133,-9.319829807362193,-5.8503469548134195,-2.77599858706392
1996277500150,-10.064228050541708,-6.379125048816663,-2.687051854503198
1996277500166,-9.900491523574091,-6.460765862014664,-2.7872434382774163
1996277500183,-9.363138269706912,-7.096454677412478,-2.9534365009536
1996277500200,-9.5617808294165,-6.908017566838605,-2.8264034613637268
1996277500216,-9.796096600447402,-6.270467802002941,-2.717585114425042
1996277500233,-9.605524947821536,-6.761732097671525,-2.7737132566151192
1996277500250,-9.667021267692624,-6.744235868252115,-2.8984137987150107
1996277500266,-9.733994608464645,-6.205516774879285,-3.0938532054183456
1996277500283,-9.578928201401615,-6.479821460786833,-2.980424145638909
1996277500300,-9.37528895203933,-5.425642505466181,-3.05360377861879
1996277500316,-9.640541273360878,-5.061772617862966,-3.0220924562990223
1996277500333,-9.874571732109903,-4.7015614087627355,-3.0432725061148727
1996277500350,-10.084449270540613,-4.273741233505529,-3.0027355413263472
1996277500366,-9.675651601267905,-4.526982661379739,-3.0459118406720305
1996277500383,-8.770172116402513,-4.463985647544576,-2.8673483021384527
1996277500400,-8.657372480389355,-4.33634290083284,-2.7213374326895625
1996277500416,-8.934250965774007,-4.684118733127791,-2.873572780061729
1996277500433,-8.893265340792333,-4.950424140136983,-2.8291478742511513
1996277500450,-8.487729149654943,-5.2200254427245945,-3.2543066836336263
1996277500466,-7.768244079713815,-5.396893123835779,-3.4207155577101975
1996277500483,-7.699088083120284,-5.4787157872254975,-3.479250790049221
1996277500500,-7.549506150610813,-4.573886641308761,-3.433179765034955
1996277500516,-7.65602577154292,-4.4594332670171895,-3.4336087529225097
1996277500533,-7.866971182323466,-4.9494244609991185,-3.1001142013905327
1996277500550,-7.384793254892051,-5.513953021948134,-2.9199436673519505
1996277500566,-6.872248400099773,-5.64931093405333,-2.933660875526983
1996277500583,-6.965682123089479,-6.107142064595925,-2.8425677612561087
1996277500600,-7.500537146554436,-5.831867696171961,-2.935883062961428
1996277500616,-7.809896448220101,-5.623671755639756,-2.8481556041166196
1996277500633,-7.75038537151325,-5.787288097760602,-2.9260608360555413
1996277500650,-8.564611597797395,-5.791454272464426,-3.0644336764368325
1996277500666,-8.06984572163266,-6.671659776445171,-3.261966432703067
1996277500683,-8.200026684437239,-6.046346635486713,-3.4866422889210775
1996277500700,-8.406772112381601,-6.075688583024434,-3.3704449296784826
1996277500716,-8.979853791270397,-6.180361330768982,-3.2374257791107004
1996277500733,-8.729620157451267,-5.751627069106112,-3.26322964942497
1996277500750,-8.879024786854371,-5.702283342747688,-3.369096884255423
1996277500766,-8.86407176814639,-5.262526302128951,-3.2035262133579288
1996277500783,-8.899258934552808,-5.342866501630261,-3.1785967731606477
1996277500800,-8.58720842848714,-5.4270954248352945,-3.0941116717623207
1996277500816,-8.253140415130096,-5.19873225151218,-3.3468268029553863
1996277500833,-8.181837674610842,-5.521871494501613,-3.254009426740592
1996277500850,-8.570488588907722,-5.131840895435121,-3.24901892063128
1996277500866,-8.21779273923065,-4.5820532945545605,-3.2954498286240845
1996277500883,-8.817285048327612,-4.992777002648198,-3.2636074362208896
1996277500900,-9.067205952264501,-4.671777768915835,-3.0687772338475923
1996277500916,-7.962044136271539,-5.116217894843768,-2.894429967932994
1996277500933,-8.204869014048166,-5.141539789082874,-2.9668725555904625
1996277500950,-8.641186918227499,-5.3651521037469365,-2.795639086994601
1996277500966,-8.450470995116186,-5.242162634462785,-2.7713197472795077
1996277500983,-8.57675907598162,-5.303363791611284,-3.210140041293877
1996277501000,-8.641508119355239,-5.586790497235277,-2.959493170782774
1996277501016,-8.158418819602097,-5.264825787374605,-2.951302734964572
1996277501033,-8.352069076237893,-5.492112019181148,-3.1700158632073543
1996277501050,-8.3814795099923,-5.279439598582988,-3.073312739589403
1996277501066,-8.13533871861974,-5.229895429128557,-2.9739536707664196
1996277501083,-8.508686625832501,-4.511840726412769,-3.0930444660307974
1996277501100,-8.323085053099872,-5.135064336138707,-2.964902523171231
1996277501116,-8.301255981843756,-4.742132604179535,-2.9878515053156223
1996277501133,-7.420372967923376,-5.135488620924677,-3.247783726177156
1996277501150,-6.984662210098218,-5.2978369186743315,-3.074803125795151
1996277501166,-7.007468903020413,-5.4597985091674515,-3.1229334373572164
1996277501183,-6.937926235043733,-6.302508806286678,-3.003549861468999
